source_file,label,point_count,geometry_type,method,status,error,mesh_path,bbox_volume,density,mean_nn_distance,linearity,planarity,sphericity,curvature,normal_consistency,connected_components,largest_component_ratio,mesh_vertices,mesh_triangles,mean_cloud_to_mesh,p95_cloud_to_mesh,max_cloud_to_mesh,accuracy_ratio,mesh_components
valve_0023_lidar_classes.ply,5,1102,sphere,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0023_lidar_classes/label_05_poisson.ply,2.2118147680441087,498.23340359305513,0.05066882888923165,0.36918515927595535,0.3862160845852614,0.24459875613878324,0.13042390038546453,0.9835235287810485,1,1.0,4214,8213,1.0153252280971719,2.0152871764950313,3.6891071825827786,0.9455535390199638,1
valve_0023_lidar_classes.ply,6,970,complex,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0023_lidar_classes/label_06_poisson.ply,2.431776714768718,398.88530641360916,0.06120700112050659,0.4191696157494397,0.4105437630517736,0.17028662119878676,0.09724457056202832,0.9860174823506844,1,1.0,3891,7455,1.0381742186507112,2.4345681112141206,3.2668071718625873,0.8969072164948454,3
valve_0023_lidar_classes.ply,7,469,complex,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0023_lidar_classes/label_07_poisson.ply,1.91057373968658,245.47600035418526,0.06980812896750012,0.5087138834545425,0.34137587467954283,0.14991024186591465,0.09134205124061033,0.9845676767760755,1,1.0,3375,6413,0.9143985851316176,1.9064528009484338,3.4236019006259815,0.9211087420042644,3
valve_0023_lidar_classes.ply,8,693,tube,ball_pivoting,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0023_lidar_classes/label_08_ball_pivoting.ply,1.3698673972101882,505.88838117567684,0.0449744607284006,0.6792131421138508,0.14447592319679542,0.1763109346893538,0.11776848216844987,0.9839553357693605,1,1.0,683,1292,0.7629268523095821,1.5239748009040788,3.289083930133212,0.9451659451659452,1
valve_0023_lidar_classes.ply,9,3286,sphere,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0023_lidar_classes/label_09_poisson.ply,2.1658691213248225,1517.1738530488924,0.027679506928094556,0.1741602814623054,0.3960835598040624,0.4297561587336322,0.19052888111035352,0.9871611831238974,2,0.9996956786366403,9201,18185,1.632768215901929,3.164852327147618,5.219657845232134,0.9534388314059647,1
valve_0024_lidar_classes.ply,0,749,complex,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0024_lidar_classes/label_00_poisson.ply,0.2834354091685639,2642.5773766133675,0.03691372555903261,0.9041771171142648,0.08777023851091288,0.008052644374822282,0.00729488441038837,0.8943733618041467,1,1.0,3119,6076,1.7021779368166614,8.199543850809942,8.89680512483196,0.8878504672897196,1
valve_0024_lidar_classes.ply,1,130,sphere,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0024_lidar_classes/label_01_poisson.ply,1.2084357711845568,107.5770869249996,0.11234067299367106,0.3645783770464183,0.29666645753354787,0.33875516542003387,0.17159312550681455,0.8143046550915947,1,1.0,3000,5723,0.6183275311949682,1.3624574021062612,2.402913258050621,0.9076923076923077,18
valve_0024_lidar_classes.ply,3,434,complex,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0024_lidar_classes/label_03_poisson.ply,0.9914297312461852,437.7516492817705,0.03351659796733467,0.9372208042660499,0.020224697901089467,0.042554497832860576,0.03849923157190758,0.9692038090559661,1,1.0,2583,5010,1.5181140243921658,3.3902927168483217,4.954405975157926,0.9262672811059908,1
valve_0024_lidar_classes.ply,5,958,complex,poisson,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0024_lidar_classes/label_05_poisson.ply,3.0045455019426894,318.85022189897705,0.06035306266590999,0.12377060926216281,0.6211322356476849,0.25509715509015224,0.1196893810521422,0.9855354538810267,1,1.0,3913,7547,1.0421100158319492,2.0406068647649764,4.9017559405053825,0.9488517745302714,1
valve_0024_lidar_classes.ply,6,333,tube,ball_pivoting,ok,,/home/asudakov/projects/sharaga/dyachenko_cv/part_2/task_2/outputs/valve_0024_lidar_classes/label_06_ball_pivoting.ply,1.6209294992939782,205.4376826043597,0.07165523576920026,0.7284187423169687,0.13318820363534792,0.13839305404768332,0.09815289037273926,0.9820125124702984,1,1.0,330,604,0.8505545462367726,1.758057343158617,3.4858547811146465,0.924924924924925,1
